ID_Venta,Fecha,Hora,Sucursal,Nombre_Producto,Categoría_Producto,Tamaño,Cantidad,Precio_Unitario,Total_Venta,Método_de_Compra,Método_de_Pago,Cliente_Miembro,Descuento_Miembro,Promoción_Aplicada,Empleado_Atendió,Turno,Demora_Preparación_Min,Satisfacción_Cliente,Stock_Antes,Stock_Después
VTA02807,2025-01-19,11:36,Avenida Colón 608,Mix de Frutos Secos,Snacks,,4,1173.69,4694.76,Delivery,Efectivo,Sí,15,Combo,Julián,Mañana,6.4,4,29,25
VTA02808,2025-01-08,11:49,Avenida Colón 608,House Blend,Café en Granos,,4,2102.59,8410.36,En tienda,Efectivo,No,0,Ninguna,Julián,Noche,6.6,1,16,12
VTA02809,2025-03-11,08:16,"San Lorenzo 25, Nueva Córdoba",Cold Brew,Bebida Espresso Helada,Grande,4,1846.72,7386.88,Take Away,Tarjeta,Sí,15,Ninguna,Marcos,Mañana,3.9,3,40,36
VTA02810,2025-04-01,07:28,Avenida Colón 608,Cookie con Chips de Chocolate,Bakery,,5,1284.9,6424.5,Take Away,Efectivo,Sí,0,Combo,Florencia,Tarde,5.4,1,30,25
VTA02811,2025-03-23,09:29,Avenida Colón 608,Mix de Frutos Secos,Snacks,,2,1003.96,2007.92,Delivery,App,No,0,Happy Hour,Julián,Tarde,9.9,5,41,39
VTA02812,2025-01-03,20:42,"San Lorenzo 25, Nueva Córdoba",Mix de Frutos Secos,Snacks,,4,1224.3,4897.2,Take Away,Efectivo,Sí,10,Ninguna,Sofía,Noche,4.2,1,20,16
VTA02813,2025-01-13,10:28,Avenida Colón 608,Skinny Vainilla Latte Helado,Bebida Espresso Helada,Pequeño,4,1378.86,5515.44,Take Away,Efectivo,Sí,0,2x1,Luis,Tarde,12.7,2,34,30
VTA02814,2025-01-31,10:22,Córdoba Shopping,Té Helado de Hibiscus,Té Helado,,4,1571.37,6285.48,Delivery,Efectivo,No,0,Ninguna,Sofía,Mañana,11.3,1,36,32
VTA02815,2025-03-11,11:51,Calle San Lorenzo 47,Té Helado de Hibiscus,Té Helado,,5,1146.97,5734.85,Take Away,Efectivo,No,0,2x1,Sofía,Tarde,12.0,4,31,26
VTA02816,2025-01-05,11:48,Avenida Colón 608,Té Verde en Hebras,Té,,3,1705.42,5116.26,Delivery,Efectivo,No,0,2x1,Luis,Tarde,11.0,3,20,17
VTA02817,2025-01-05,16:36,Avenida Colón 608,Americano Helado,Bebida Espresso Helada,Venti,2,1362.81,2725.62,Take Away,Tarjeta,Sí,10,Happy Hour,Florencia,Mañana,11.3,1,25,23
VTA02818,2025-01-06,18:06,Calle San Lorenzo 47,Mocha Blanco,Bebida Espresso Caliente,Venti,3,1379.27,4137.81,En tienda,App,Sí,15,2x1,Florencia,Mañana,13.4,4,44,41
VTA02819,2025-04-08,20:27,"San Lorenzo 25, Nueva Córdoba",Mix de Frutos Secos,Snacks,,4,932.06,3728.24,Delivery,Efectivo,Sí,0,Ninguna,Florencia,Mañana,5.8,4,43,39
VTA02820,2025-02-26,12:10,"San Lorenzo 25, Nueva Córdoba",Té Chai Latte,Té Caliente,,4,1349.48,5397.92,En tienda,App,Sí,0,2x1,Luis,Tarde,6.1,3,28,24
VTA02821,2025-03-21,20:56,"San Lorenzo 25, Nueva Córdoba",Moneda de Chocolate,Snacks,,3,926.08,2778.24,En tienda,Efectivo,Sí,15,Ninguna,Luis,Mañana,9.4,5,21,18
VTA02822,2025-01-23,16:53,Calle San Lorenzo 47,Wrap de Pollo y Vegetales,Sándwiches,,2,1692.97,3385.94,En tienda,Tarjeta,Sí,10,Ninguna,Florencia,Mañana,6.3,5,10,8
VTA02823,2025-02-01,19:40,Córdoba Shopping,Mocha,Bebida Espresso Caliente,Pequeño,4,1228.7,4914.8,En tienda,App,Sí,15,Happy Hour,Luis,Tarde,4.4,2,48,44
VTA02824,2025-02-06,09:29,Córdoba Shopping,Té Helado de Hibiscus,Té Helado,,5,1402.17,7010.85,En tienda,Tarjeta,Sí,15,2x1,Florencia,Noche,13.4,4,31,26
VTA02825,2025-01-03,10:09,Avenida Colón 608,Termo Reutilizable,Merchandising,,5,3249.41,16247.05,En tienda,App,Sí,0,Happy Hour,Florencia,Tarde,8.3,3,29,24
VTA02826,2025-03-05,09:20,Córdoba Shopping,Termo Reutilizable,Merchandising,,4,2561.35,10245.4,Take Away,Tarjeta,Sí,15,Ninguna,Camila,Noche,10.2,4,26,22
VTA02827,2025-03-31,15:15,Córdoba Shopping,Muffin de Arándanos,Bakery,,1,1409.17,1409.17,En tienda,App,No,0,Combo,Florencia,Tarde,6.7,3,42,41
VTA02828,2025-03-23,11:56,Córdoba Shopping,Fosforito de Jamón y Queso,Sándwiches,,4,1552.07,6208.28,Delivery,Tarjeta,Sí,15,Combo,Sofía,Tarde,12.4,5,21,17
VTA02829,2025-04-18,20:35,Avenida Colón 608,House Blend,Café en Granos,,2,2295.61,4591.22,Take Away,App,Sí,15,2x1,Julián,Noche,10.4,4,36,34
VTA02830,2025-01-28,11:43,"San Lorenzo 25, Nueva Córdoba",Té Chai Latte,Té Caliente,,1,1396.37,1396.37,Delivery,App,No,0,Happy Hour,Marcos,Tarde,11.7,4,41,40
VTA02831,2025-02-13,07:44,Avenida Colón 608,Taza Edición Especial,Merchandising,,4,2506.75,10027.0,Take Away,Efectivo,No,0,Happy Hour,Sofía,Tarde,8.0,2,49,45
VTA02832,2025-03-26,15:41,Avenida Colón 608,Fosforito de Jamón y Queso,Sándwiches,,5,1559.87,7799.35,Take Away,Efectivo,Sí,0,Happy Hour,Sofía,Noche,11.5,2,24,19
VTA02833,2025-02-22,20:52,Calle San Lorenzo 47,Termo Reutilizable,Merchandising,,2,2863.94,5727.88,En tienda,App,Sí,10,Ninguna,Florencia,Noche,2.5,2,42,40
VTA02834,2025-01-12,11:51,Avenida Colón 608,Té Chai Latte,Té Caliente,,4,1457.64,5830.56,Take Away,App,No,0,Combo,Julián,Mañana,5.5,5,39,35
VTA02835,2025-01-25,07:04,Avenida Colón 608,Fosforito de Jamón y Queso,Sándwiches,,5,1744.64,8723.2,En tienda,Tarjeta,Sí,15,Ninguna,Camila,Mañana,2.6,3,20,15
VTA02836,2025-04-03,12:32,Avenida Colón 608,Bagel Sandwich,Sándwiches,,5,1632.05,8160.25,Delivery,Tarjeta,Sí,15,Combo,Luis,Tarde,7.4,5,12,7
VTA02837,2025-02-23,19:57,Avenida Colón 608,Mix de Frutos Secos,Snacks,,3,1246.23,3738.69,Take Away,App,No,0,Combo,Marcos,Mañana,9.7,2,28,25
VTA02838,2025-03-01,12:48,Córdoba Shopping,Taza Edición Especial,Merchandising,,5,2711.66,13558.3,Delivery,Tarjeta,No,0,Combo,Camila,Tarde,14.7,1,36,31
VTA02839,2025-01-16,13:03,"San Lorenzo 25, Nueva Córdoba",Té Helado de Hibiscus,Té Helado,,5,1271.65,6358.25,Delivery,Efectivo,Sí,15,2x1,Florencia,Mañana,14.8,3,41,36
VTA02840,2025-02-01,20:38,Avenida Colón 608,Mix de Frutos Secos,Snacks,,2,1279.65,2559.3,Take Away,App,Sí,0,2x1,Marcos,Noche,11.6,4,28,26
VTA02841,2025-02-22,07:23,"San Lorenzo 25, Nueva Córdoba",Té Helado de Hibiscus,Té Helado,,3,1329.65,3988.95,Take Away,App,No,0,Combo,Sofía,Noche,6.8,4,32,29
VTA02842,2025-04-16,17:13,Córdoba Shopping,Muffin de Arándanos,Bakery,,3,1040.1,3120.3,En tienda,App,Sí,10,Combo,Luis,Tarde,10.4,4,48,45
VTA02843,2025-02-20,19:46,Avenida Colón 608,Té Verde en Hebras,Té,,5,2029.29,10146.45,Delivery,Tarjeta,No,0,2x1,Sofía,Tarde,13.9,4,30,25
VTA02844,2025-02-16,07:40,"San Lorenzo 25, Nueva Córdoba",Wrap de Pollo y Vegetales,Sándwiches,,4,1928.07,7712.28,Take Away,Tarjeta,Sí,0,Ninguna,Florencia,Mañana,5.4,2,44,40
VTA02845,2025-02-23,20:32,Calle San Lorenzo 47,Caramel Frappuccino,Frappuccino,Venti,2,1622.05,3244.1,En tienda,Tarjeta,No,0,Ninguna,Sofía,Noche,3.5,5,26,24
VTA02846,2025-04-08,14:30,"San Lorenzo 25, Nueva Córdoba",Fosforito de Jamón y Queso,Sándwiches,,5,1667.59,8337.95,En tienda,Efectivo,Sí,10,Combo,Julián,Noche,3.2,2,46,41
VTA02847,2025-04-13,09:13,Calle San Lorenzo 47,Cookie con Chips de Chocolate,Bakery,,1,1449.36,1449.36,Delivery,Efectivo,Sí,15,Combo,Camila,Noche,9.0,3,22,21
VTA02848,2025-03-25,11:40,Córdoba Shopping,Wrap de Pollo y Vegetales,Sándwiches,,3,1448.42,4345.26,Take Away,App,No,0,Happy Hour,Julián,Noche,7.6,2,41,38
VTA02849,2025-01-12,20:11,Calle San Lorenzo 47,Té Verde en Hebras,Té,,4,1953.41,7813.64,Delivery,App,No,0,2x1,Julián,Mañana,12.0,5,13,9
VTA02850,2025-03-06,13:37,Córdoba Shopping,Cappuccino,Bebida Espresso Caliente,Venti,1,1493.12,1493.12,Delivery,Efectivo,Sí,15,Ninguna,Julián,Mañana,4.7,2,42,41
VTA02851,2025-01-28,13:59,"San Lorenzo 25, Nueva Córdoba",Fosforito de Jamón y Queso,Sándwiches,,2,1905.2,3810.4,En tienda,Efectivo,Sí,15,2x1,Camila,Mañana,4.0,1,24,22
VTA02852,2025-01-14,09:40,Avenida Colón 608,Té Helado de Hibiscus,Té Helado,,5,1153.77,5768.85,Take Away,Tarjeta,No,0,Ninguna,Sofía,Tarde,8.0,1,18,13
VTA02853,2025-03-20,19:57,"San Lorenzo 25, Nueva Córdoba",Cappuccino,Bebida Espresso Caliente,Tall,1,1405.69,1405.69,Take Away,Efectivo,No,0,Happy Hour,Julián,Noche,6.7,2,49,48
VTA02854,2025-02-24,18:51,Avenida Colón 608,Skinny Vainilla Latte,Bebida Espresso Caliente,Grande,3,1572.89,4718.67,Delivery,Tarjeta,No,0,Happy Hour,Sofía,Mañana,3.4,3,34,31
VTA02855,2025-01-30,18:49,Calle San Lorenzo 47,Skinny Vainilla Latte Helado,Bebida Espresso Helada,Tall,3,1436.92,4310.76,Take Away,Efectivo,Sí,15,Happy Hour,Luis,Tarde,3.0,3,32,29
VTA02856,2025-02-11,17:32,"San Lorenzo 25, Nueva Córdoba",Cookie con Chips de Chocolate,Bakery,,3,1190.95,3572.85,En tienda,Tarjeta,No,0,Happy Hour,Camila,Tarde,10.3,1,27,24
VTA02857,2025-01-26,08:42,Calle San Lorenzo 47,Americano Helado,Bebida Espresso Helada,Pequeño,1,1473.29,1473.29,Take Away,App,Sí,15,Happy Hour,Camila,Mañana,2.1,1,41,40
VTA02858,2025-04-07,08:58,Córdoba Shopping,Cappuccino,Bebida Espresso Caliente,Pequeño,4,1315.13,5260.52,Take Away,Efectivo,No,0,Ninguna,Florencia,Noche,5.6,2,47,43
VTA02859,2025-02-24,19:24,Calle San Lorenzo 47,Flat White,Bebida Espresso Caliente,Grande,2,1690.57,3381.14,Delivery,Tarjeta,No,0,Combo,Sofía,Tarde,9.3,4,45,43
VTA02860,2025-01-14,15:09,Avenida Colón 608,Té Helado de Hibiscus,Té Helado,,5,1588.73,7943.65,Delivery,App,No,0,Happy Hour,Sofía,Noche,4.3,2,32,27
VTA02861,2025-02-12,13:11,Avenida Colón 608,Taza Edición Especial,Merchandising,,3,3226.65,9679.95,En tienda,Tarjeta,No,0,Combo,Marcos,Mañana,5.8,2,29,26
VTA02862,2025-03-11,19:11,Avenida Colón 608,Té Verde,Té Caliente,,3,1396.13,4188.39,En tienda,Tarjeta,No,0,Ninguna,Marcos,Mañana,3.2,1,18,15
VTA02863,2025-01-10,09:29,"San Lorenzo 25, Nueva Córdoba",Skinny Caramel Macchiato,Bebida Espresso Caliente,Venti,2,1413.88,2827.76,En tienda,App,No,0,Happy Hour,Camila,Tarde,4.5,2,34,32
VTA02864,2025-02-21,09:27,Calle San Lorenzo 47,Caramel Frappuccino,Frappuccino,Pequeño,4,2053.06,8212.24,En tienda,Efectivo,Sí,0,2x1,Luis,Noche,8.1,4,13,9
VTA02865,2025-02-10,15:52,"San Lorenzo 25, Nueva Córdoba",Croissant de Manteca,Bakery,,1,1061.86,1061.86,Delivery,Efectivo,Sí,10,Happy Hour,Julián,Mañana,12.0,4,27,26
VTA02866,2025-02-21,18:41,Calle San Lorenzo 47,Skinny Vainilla Latte,Bebida Espresso Caliente,Tall,2,1296.13,2592.26,Delivery,App,Sí,15,Happy Hour,Julián,Noche,7.4,4,36,34
VTA02867,2025-02-17,17:05,Calle San Lorenzo 47,Té Verde,Té Caliente,,4,1047.82,4191.28,En tienda,Tarjeta,No,0,Happy Hour,Marcos,Noche,5.1,5,29,25
VTA02868,2025-01-04,19:34,Calle San Lorenzo 47,Croissant Relleno con Crema de Avellanas,Bakery,,1,1143.66,1143.66,En tienda,App,No,0,Happy Hour,Sofía,Tarde,11.8,4,18,17
VTA02869,2025-03-04,20:59,Córdoba Shopping,Caramel Frappuccino,Frappuccino,Pequeño,3,1556.36,4669.08,Take Away,Tarjeta,No,0,Happy Hour,Marcos,Tarde,6.7,3,17,14
VTA02870,2025-04-15,20:20,"San Lorenzo 25, Nueva Córdoba",Café del Día con Leche,Bebida Espresso Caliente,Grande,2,1450.65,2901.3,Delivery,Efectivo,Sí,10,Happy Hour,Sofía,Noche,10.4,3,50,48
VTA02871,2025-01-31,10:12,Calle San Lorenzo 47,Té Verde en Hebras,Té,,3,1961.89,5885.67,Take Away,App,Sí,15,Combo,Marcos,Tarde,14.7,1,28,25
VTA02872,2025-04-01,13:46,Calle San Lorenzo 47,Caramel Frappuccino,Frappuccino,Venti,4,1653.75,6615.0,En tienda,Tarjeta,Sí,0,Happy Hour,Julián,Noche,7.6,5,25,21
VTA02873,2025-01-31,08:06,Córdoba Shopping,Té Verde en Hebras,Té,,1,2041.94,2041.94,Delivery,Efectivo,Sí,10,Ninguna,Luis,Mañana,9.3,2,40,39
VTA02874,2025-01-21,09:25,Calle San Lorenzo 47,Té Verde,Té Caliente,,3,1179.31,3537.93,Take Away,Efectivo,No,0,Combo,Julián,Noche,7.8,2,49,46
VTA02875,2025-01-17,12:24,Calle San Lorenzo 47,Fosforito de Jamón y Queso,Sándwiches,,2,1730.22,3460.44,En tienda,Tarjeta,Sí,15,Ninguna,Sofía,Noche,7.3,3,34,32
VTA02876,2025-03-30,09:10,Avenida Colón 608,Caramel Frappuccino,Frappuccino,Grande,1,1883.2,1883.2,En tienda,App,Sí,15,Combo,Julián,Noche,10.7,4,39,38
VTA02877,2025-03-17,18:39,"San Lorenzo 25, Nueva Córdoba",House Blend,Café en Granos,,1,2295.23,2295.23,Delivery,Efectivo,Sí,15,Ninguna,Luis,Noche,12.3,2,32,31
VTA02878,2025-04-09,08:50,Calle San Lorenzo 47,Wrap de Pollo y Vegetales,Sándwiches,,2,1426.44,2852.88,Delivery,App,Sí,10,Ninguna,Julián,Mañana,14.4,5,26,24
VTA02879,2025-03-01,07:49,Avenida Colón 608,Vainilla Latte Helado,Bebida Espresso Helada,Grande,2,1838.08,3676.16,En tienda,Tarjeta,Sí,15,Ninguna,Camila,Noche,2.2,1,50,48
VTA02880,2025-02-09,08:52,Córdoba Shopping,Té Helado de Hibiscus,Té Helado,,1,1532.03,1532.03,Take Away,Efectivo,Sí,0,Ninguna,Luis,Tarde,6.7,2,41,40
VTA02881,2025-03-23,12:41,"San Lorenzo 25, Nueva Córdoba",Taza Edición Especial,Merchandising,,2,3382.63,6765.26,En tienda,Tarjeta,No,0,Combo,Sofía,Mañana,10.5,5,30,28
VTA02882,2025-01-13,14:01,Avenida Colón 608,Cold Brew,Bebida Espresso Helada,Venti,5,1703.65,8518.25,Take Away,Tarjeta,Sí,15,Combo,Marcos,Mañana,6.2,3,44,39
VTA02883,2025-03-16,09:17,"San Lorenzo 25, Nueva Córdoba",Caramel Frappuccino,Frappuccino,Pequeño,2,1858.19,3716.38,Delivery,App,No,0,Happy Hour,Camila,Mañana,4.7,5,37,35
VTA02884,2025-01-06,17:56,Córdoba Shopping,Caramel Frappuccino,Frappuccino,Pequeño,1,1686.17,1686.17,En tienda,Tarjeta,No,0,Combo,Julián,Noche,2.1,4,19,18
VTA02885,2025-01-21,17:46,Calle San Lorenzo 47,Té Chai Latte,Té Caliente,,3,1284.13,3852.39,En tienda,Efectivo,No,0,2x1,Camila,Mañana,12.9,1,24,21
VTA02886,2025-04-05,07:21,"San Lorenzo 25, Nueva Córdoba",Americano Helado,Bebida Espresso Helada,Pequeño,2,1770.77,3541.54,Delivery,App,No,0,Combo,Sofía,Mañana,4.7,3,28,26
VTA02887,2025-03-03,08:56,"San Lorenzo 25, Nueva Córdoba",Wrap de Pollo y Vegetales,Sándwiches,,5,1944.1,9720.5,Take Away,Tarjeta,No,0,Ninguna,Marcos,Noche,7.7,1,49,44
VTA02888,2025-01-17,16:37,Córdoba Shopping,Té Helado de Hibiscus,Té Helado,,3,1140.84,3422.52,Delivery,App,No,0,Ninguna,Florencia,Tarde,14.3,4,16,13
VTA02889,2025-03-24,20:56,Avenida Colón 608,Skinny Vainilla Latte Helado,Bebida Espresso Helada,Pequeño,2,1598.25,3196.5,Take Away,Efectivo,No,0,Combo,Julián,Noche,11.6,2,34,32
VTA02890,2025-04-18,07:57,Córdoba Shopping,Té Chai Latte,Té Caliente,,1,1059.36,1059.36,Take Away,App,No,0,Happy Hour,Sofía,Mañana,6.7,3,50,49
VTA02891,2025-03-17,07:18,Córdoba Shopping,Muffin de Arándanos,Bakery,,2,1263.86,2527.72,Delivery,Tarjeta,Sí,15,2x1,Florencia,Noche,11.4,2,42,40
VTA02892,2025-02-15,12:41,Calle San Lorenzo 47,Latte Macchiato,Bebida Espresso Caliente,Tall,3,1741.26,5223.78,En tienda,Tarjeta,Sí,0,Happy Hour,Julián,Mañana,6.1,3,43,40
VTA02893,2025-03-14,15:45,Córdoba Shopping,Latte Macchiato,Bebida Espresso Caliente,Grande,3,1505.32,4515.96,Take Away,Efectivo,No,0,Happy Hour,Florencia,Noche,14.8,1,27,24
VTA02894,2025-04-17,09:08,"San Lorenzo 25, Nueva Córdoba",House Blend,Café en Granos,,5,2152.93,10764.65,En tienda,App,No,0,Combo,Florencia,Tarde,7.0,4,24,19
VTA02895,2025-04-14,19:20,Córdoba Shopping,Té Chai Latte,Té Caliente,,3,1098.66,3295.98,Take Away,Tarjeta,Sí,0,Combo,Julián,Mañana,3.4,4,13,10
VTA02896,2025-03-02,15:32,Calle San Lorenzo 47,Flat White,Bebida Espresso Caliente,Venti,3,1539.36,4618.08,En tienda,Tarjeta,Sí,15,Happy Hour,Luis,Tarde,4.7,1,45,42
VTA02897,2025-01-05,08:33,"San Lorenzo 25, Nueva Córdoba",Mix de Frutos Secos,Snacks,,5,854.88,4274.4,Take Away,Efectivo,No,0,Combo,Florencia,Tarde,8.3,1,23,18
VTA02898,2025-03-27,09:10,Calle San Lorenzo 47,Muffin de Arándanos,Bakery,,5,1422.48,7112.4,Take Away,Efectivo,Sí,15,Ninguna,Sofía,Mañana,6.3,1,33,28
VTA02899,2025-01-08,10:50,Avenida Colón 608,Bagel Sandwich,Sándwiches,,2,1469.04,2938.08,Take Away,Tarjeta,Sí,15,Combo,Florencia,Mañana,11.9,4,34,32
VTA02900,2025-03-29,19:43,Avenida Colón 608,Bagel Sandwich,Sándwiches,,1,1961.45,1961.45,Take Away,App,Sí,0,2x1,Florencia,Mañana,4.9,5,17,16
VTA02901,2025-01-24,10:34,Córdoba Shopping,Mocha,Bebida Espresso Caliente,Grande,5,1252.02,6260.1,En tienda,Efectivo,Sí,0,2x1,Florencia,Tarde,2.1,3,39,34
VTA02902,2025-01-16,13:48,Calle San Lorenzo 47,Croissant de Manteca,Bakery,,1,1476.33,1476.33,Take Away,Tarjeta,Sí,15,2x1,Sofía,Tarde,11.6,1,22,21
VTA02903,2025-02-15,09:57,Córdoba Shopping,Té Verde,Té Caliente,,2,1137.69,2275.38,En tienda,Tarjeta,No,0,Ninguna,Sofía,Mañana,6.6,3,20,18
VTA02904,2025-02-10,13:11,Avenida Colón 608,Moneda de Chocolate,Snacks,,2,724.05,1448.1,En tienda,Tarjeta,No,0,Ninguna,Sofía,Mañana,5.8,5,41,39
VTA02905,2025-02-07,09:03,Calle San Lorenzo 47,Té Helado de Hibiscus,Té Helado,,4,1134.91,4539.64,Delivery,Tarjeta,No,0,Combo,Luis,Tarde,7.2,5,42,38
VTA02906,2025-01-09,13:08,Avenida Colón 608,Té Helado de Hibiscus,Té Helado,,5,1412.11,7060.55,En tienda,App,Sí,15,Happy Hour,Camila,Tarde,6.6,3,32,27
VTA02907,2025-03-30,13:38,Avenida Colón 608,Skinny Vainilla Latte Helado,Bebida Espresso Helada,Tall,4,1443.43,5773.72,Take Away,Tarjeta,No,0,2x1,Camila,Mañana,10.2,4,33,29
VTA02908,2025-01-22,08:09,Avenida Colón 608,Té Chai Latte,Té Caliente,,4,1578.49,6313.96,Delivery,Tarjeta,No,0,Combo,Camila,Mañana,9.6,3,17,13
VTA02909,2025-01-29,19:51,"San Lorenzo 25, Nueva Córdoba",Skinny Vainilla Latte Helado,Bebida Espresso Helada,Grande,2,1360.5,2721.0,En tienda,Efectivo,Sí,0,Happy Hour,Luis,Noche,8.7,1,39,37
VTA02910,2025-03-30,13:57,Calle San Lorenzo 47,Fosforito de Jamón y Queso,Sándwiches,,1,1735.93,1735.93,En tienda,App,Sí,15,Combo,Florencia,Mañana,6.7,3,35,34
VTA02911,2025-04-01,20:48,Córdoba Shopping,Café del Día,Bebida Espresso Caliente,Tall,4,1635.53,6542.12,Delivery,Efectivo,No,0,2x1,Luis,Tarde,12.7,2,35,31
VTA02912,2025-04-16,15:35,Avenida Colón 608,Skinny Vainilla Latte Helado,Bebida Espresso Helada,Pequeño,4,1478.6,5914.4,Delivery,Tarjeta,Sí,10,Combo,Luis,Mañana,9.9,3,26,22
VTA02913,2025-02-04,13:44,Córdoba Shopping,Bagel Sandwich,Sándwiches,,3,1669.6,5008.8,Take Away,Tarjeta,Sí,0,Happy Hour,Julián,Mañana,10.4,1,29,26
VTA02914,2025-02-14,10:55,Avenida Colón 608,Cookie con Chips de Chocolate,Bakery,,1,1384.74,1384.74,Take Away,App,No,0,Ninguna,Sofía,Tarde,8.5,5,31,30
VTA02915,2025-01-31,19:25,Córdoba Shopping,Bagel Sandwich,Sándwiches,,1,1721.82,1721.82,Delivery,App,No,0,2x1,Marcos,Noche,6.8,5,16,15
VTA02916,2025-01-01,19:46,Calle San Lorenzo 47,Té Chai Latte,Té Caliente,,3,1427.29,4281.87,Take Away,App,No,0,Happy Hour,Camila,Tarde,14.8,4,25,22
VTA02917,2025-01-01,10:01,"San Lorenzo 25, Nueva Córdoba",House Blend,Café en Granos,,1,2593.8,2593.8,En tienda,App,No,0,2x1,Marcos,Noche,6.2,2,31,30
VTA02918,2025-02-24,07:14,Córdoba Shopping,Té Verde en Hebras,Té,,3,1669.62,5008.86,Delivery,App,Sí,10,Ninguna,Luis,Tarde,9.8,3,26,23
VTA02919,2025-01-09,13:50,Avenida Colón 608,Té Helado de Hibiscus,Té Helado,,3,1357.8,4073.4,Delivery,Efectivo,Sí,0,Ninguna,Florencia,Noche,7.4,4,22,19
VTA02920,2025-04-03,09:41,Calle San Lorenzo 47,Moneda de Chocolate,Snacks,,5,784.24,3921.2,Delivery,Tarjeta,No,0,2x1,Camila,Tarde,9.2,1,28,23
VTA02921,2025-04-05,10:23,"San Lorenzo 25, Nueva Córdoba",Muffin de Arándanos,Bakery,,2,941.89,1883.78,Delivery,App,No,0,Happy Hour,Luis,Mañana,13.9,4,34,32
VTA02922,2025-03-12,12:25,Avenida Colón 608,Moneda de Chocolate,Snacks,,2,1220.11,2440.22,Delivery,Efectivo,No,0,Combo,Marcos,Mañana,10.6,1,40,38
VTA02923,2025-01-19,10:30,"San Lorenzo 25, Nueva Córdoba",Té Verde en Hebras,Té,,4,1730.36,6921.44,En tienda,Tarjeta,Sí,10,Ninguna,Marcos,Mañana,8.1,2,46,42
VTA02924,2025-04-17,12:13,Avenida Colón 608,Caramel Frappuccino,Frappuccino,Tall,3,1595.73,4787.19,Delivery,Tarjeta,No,0,Combo,Camila,Noche,13.8,5,23,20
VTA02925,2025-01-15,18:39,"San Lorenzo 25, Nueva Córdoba",Té Chai Latte,Té Caliente,,4,1271.44,5085.76,Delivery,Efectivo,No,0,Combo,Sofía,Tarde,5.2,2,29,25
VTA02926,2025-01-23,13:27,"San Lorenzo 25, Nueva Córdoba",Caramel Frappuccino,Frappuccino,Grande,5,1748.56,8742.8,Delivery,Efectivo,No,0,Ninguna,Sofía,Mañana,10.1,4,32,27
VTA02927,2025-03-27,18:31,"San Lorenzo 25, Nueva Córdoba",Té Chai Latte,Té Caliente,,5,1431.6,7158.0,Delivery,Tarjeta,Sí,10,Happy Hour,Luis,Mañana,9.2,1,29,24
VTA02928,2025-01-03,07:11,Avenida Colón 608,Té Chai Latte,Té Caliente,,5,1578.15,7890.75,Take Away,Efectivo,Sí,10,2x1,Julián,Mañana,11.2,5,42,37
VTA02929,2025-02-17,17:43,Córdoba Shopping,Caramel Frappuccino,Frappuccino,Pequeño,4,1594.0,6376.0,En tienda,Efectivo,Sí,15,Ninguna,Florencia,Noche,8.2,1,14,10
VTA02930,2025-04-12,13:11,Córdoba Shopping,Mix de Frutos Secos,Snacks,,4,831.63,3326.52,En tienda,App,No,0,Combo,Camila,Noche,12.0,3,44,40
VTA02931,2025-04-11,07:50,Calle San Lorenzo 47,Mix de Frutos Secos,Snacks,,5,1108.98,5544.9,Delivery,App,No,0,Combo,Julián,Mañana,13.7,5,41,36
VTA02932,2025-03-08,18:22,Calle San Lorenzo 47,Té Verde,Té Caliente,,3,1027.02,3081.06,Take Away,Efectivo,Sí,0,2x1,Marcos,Mañana,14.5,2,32,29
VTA02933,2025-03-31,14:47,Avenida Colón 608,Espresso Roast,Café en Granos,,5,2761.52,13807.6,Take Away,Tarjeta,Sí,0,2x1,Sofía,Mañana,14.9,4,39,34
VTA02934,2025-01-18,11:23,Córdoba Shopping,Té Verde en Hebras,Té,,3,1968.4,5905.2,Delivery,Efectivo,Sí,10,Combo,Luis,Tarde,13.5,1,27,24
VTA02935,2025-02-21,13:25,Córdoba Shopping,Té Helado de Hibiscus,Té Helado,,2,1482.77,2965.54,En tienda,App,Sí,15,2x1,Florencia,Tarde,5.5,3,26,24
VTA02936,2025-03-12,18:09,"San Lorenzo 25, Nueva Córdoba",Taza Edición Especial,Merchandising,,1,2551.11,2551.11,Delivery,Tarjeta,No,0,Combo,Julián,Tarde,5.2,3,21,20
VTA02937,2025-01-10,10:19,Avenida Colón 608,Té Verde en Hebras,Té,,2,1973.45,3946.9,En tienda,Efectivo,No,0,Ninguna,Sofía,Mañana,14.6,3,15,13
VTA02938,2025-03-28,11:53,Avenida Colón 608,Mix de Frutos Secos,Snacks,,2,1233.7,2467.4,En tienda,App,Sí,0,Happy Hour,Marcos,Mañana,11.1,2,39,37
VTA02939,2025-02-17,07:49,Calle San Lorenzo 47,Termo Reutilizable,Merchandising,,3,3268.17,9804.51,Delivery,Efectivo,No,0,Happy Hour,Luis,Tarde,10.5,4,36,33
VTA02940,2025-03-14,15:28,"San Lorenzo 25, Nueva Córdoba",Cookie con Chips de Chocolate,Bakery,,3,1454.54,4363.62,Take Away,App,Sí,0,Happy Hour,Florencia,Noche,8.0,2,10,7
VTA02941,2025-02-04,09:46,Calle San Lorenzo 47,Caramel Frappuccino,Frappuccino,Venti,2,1703.27,3406.54,Take Away,App,No,0,Ninguna,Florencia,Mañana,7.5,2,41,39
